language	tagger	token	lemma
Arabic_from_DE	CAMeL-MLEDisambiguator	جيدة	جَيِّد
Arabic_from_DE	CAMeL-MLEDisambiguator	سعيدة	سَعِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	مذهل	مُذْهِل
Arabic_from_DE	CAMeL-MLEDisambiguator	مختلفة	مُخْتَلِف
Arabic_from_DE	CAMeL-MLEDisambiguator	البعض	بَعْض
Arabic_from_DE	CAMeL-MLEDisambiguator	جدي	جِدِّيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	قوي	قَوِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	خائفًا	خائِف
Arabic_from_DE	CAMeL-MLEDisambiguator	جدي	جِدِّيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	بعيدة	بَعِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	المتحرك	مُتَحَرِّك
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	المتحرك	مُتَحَرِّك
Arabic_from_DE	CAMeL-MLEDisambiguator	قريبًا	قَرِيب
Arabic_from_DE	CAMeL-MLEDisambiguator	الرياضية	رِياضِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	قريباً	قَرِيب
Arabic_from_DE	CAMeL-MLEDisambiguator	المتحرك	مُتَحَرِّك
Arabic_from_DE	CAMeL-MLEDisambiguator	الأفضل	أَفْضَل
Arabic_from_DE	CAMeL-MLEDisambiguator	المتحرك	مُتَحَرِّك
Arabic_from_DE	CAMeL-MLEDisambiguator	الأفضل	أَفْضَل
Arabic_from_DE	CAMeL-MLEDisambiguator	عالمي	عالَمِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	كهربائي	كَهْرَبائِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الموسيقي	مُوسِيقِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الرفيع	رَفِيع
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاصة	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الحالية	حالِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	وأخيرًا	أَخِير
Arabic_from_DE	CAMeL-MLEDisambiguator	آخرًا	آخَر
Arabic_from_DE	CAMeL-MLEDisambiguator	البعض	بَعْض
Arabic_from_DE	CAMeL-MLEDisambiguator	رائعون	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	عظيم	عَظِيم
Arabic_from_DE	CAMeL-MLEDisambiguator	دائماً	دائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	المتحرك	مُتَحَرِّك
Arabic_from_DE	CAMeL-MLEDisambiguator	مخصص	مُخَصَّص
Arabic_from_DE	CAMeL-MLEDisambiguator	تلقائيًا	تِلْقائِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	المناسب	مُناسِب
Arabic_from_DE	CAMeL-MLEDisambiguator	فارغ	فارِغ
Arabic_from_DE	CAMeL-MLEDisambiguator	أسطوريًا	أُسْطُورِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	المفترض	مُفْتَرَض
Arabic_from_DE	CAMeL-MLEDisambiguator	مسدود	مَسْدُود
Arabic_from_DE	CAMeL-MLEDisambiguator	أكثر	أَكْثَر
Arabic_from_DE	CAMeL-MLEDisambiguator	الأولى	أُولَى
Arabic_from_DE	CAMeL-MLEDisambiguator	المائية	مائِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الأساسية	أَساسِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	والمميزة	مُمَيَّز
Arabic_from_DE	CAMeL-MLEDisambiguator	المخصصة	مُخَصَّص
Arabic_from_DE	CAMeL-MLEDisambiguator	الموسمية	مَوْسِمِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الموسمية	مَوْسِمِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	مغطى	مُغَطَّى
Arabic_from_DE	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	المعقدة	مُعَقَّد
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	مورقة	مُورِق
Arabic_from_DE	CAMeL-MLEDisambiguator	مليء	مَلِيء
Arabic_from_DE	CAMeL-MLEDisambiguator	الشتوية	شَتَوِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	وشفافة	شَفّاف
Arabic_from_DE	CAMeL-MLEDisambiguator	قليلاً	قَلِيل
Arabic_from_DE	CAMeL-MLEDisambiguator	وناضجة	ناضِج
Arabic_from_DE	CAMeL-MLEDisambiguator	دافئ	دافِئ
Arabic_from_DE	CAMeL-MLEDisambiguator	قليلاً	قَلِيل
Arabic_from_DE	CAMeL-MLEDisambiguator	رقيقة	رَقِيق
Arabic_from_DE	CAMeL-MLEDisambiguator	ساخناً	ساخِن
Arabic_from_DE	CAMeL-MLEDisambiguator	مزهرة	مُزْهِر
Arabic_from_DE	CAMeL-MLEDisambiguator	بالكامل	كامِل
Arabic_from_DE	CAMeL-MLEDisambiguator	كبيرة	كَبِير
Arabic_from_DE	CAMeL-MLEDisambiguator	السريع	سَرِيع
Arabic_from_DE	CAMeL-MLEDisambiguator	السريع	سَرِيع
Arabic_from_DE	CAMeL-MLEDisambiguator	السريع	سَرِيع
Arabic_from_DE	CAMeL-MLEDisambiguator	فارغ	فارِغ
Arabic_from_DE	CAMeL-MLEDisambiguator	فارغ	فارِغ
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	ببعضها	بَعْض
Arabic_from_DE	CAMeL-MLEDisambiguator	السابق	سابِق
Arabic_from_DE	CAMeL-MLEDisambiguator	بعيدين	بَعِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	قديم	قَدِيم
Arabic_from_DE	CAMeL-MLEDisambiguator	منفصلين	مُنْفَصِل
Arabic_from_DE	CAMeL-MLEDisambiguator	الأسطورية	أُسْطُورِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الهائلة	هائِل
Arabic_from_DE	CAMeL-MLEDisambiguator	الهائلة	هائِل
Arabic_from_DE	CAMeL-MLEDisambiguator	الثلاثة	ثَلاث
Arabic_from_DE	CAMeL-MLEDisambiguator	القوية	قَوِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	العدوانية	عُدْوانِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الثلاثة	ثَلاث
Arabic_from_DE	CAMeL-MLEDisambiguator	المشينة	مُشَيِّن
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	أخيرًا	أَخِير
Arabic_from_DE	CAMeL-MLEDisambiguator	الأسطورية	أُسْطُورِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الثلاثة	ثَلاث
Arabic_from_DE	CAMeL-MLEDisambiguator	الماضي	ماضِي
Arabic_from_DE	CAMeL-MLEDisambiguator	بعضاً	بَعْض
Arabic_from_DE	CAMeL-MLEDisambiguator	الثلاثة	ثَلاث
Arabic_from_DE	CAMeL-MLEDisambiguator	ببعضهم	بَعْض
Arabic_from_DE	CAMeL-MLEDisambiguator	البعض	بَعْض
Arabic_from_DE	CAMeL-MLEDisambiguator	مختلفة	مُخْتَلِف
Arabic_from_DE	CAMeL-MLEDisambiguator	الوحيد	وَحِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	قريبًا	قَرِيب
Arabic_from_DE	CAMeL-MLEDisambiguator	المثالي	مِثالِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	قريبًا	قَرِيب
Arabic_from_DE	CAMeL-MLEDisambiguator	المثالي	مِثالِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	مختلفًا	مُخْتَلِف
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	أفضل	أَفْضَل
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	مرهقة	مُرْهِق
Arabic_from_DE	CAMeL-MLEDisambiguator	الخشبية	خَشَبِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	خطيرة	خَطِير
Arabic_from_DE	CAMeL-MLEDisambiguator	التجارية	تِجارِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	قليل	قَلِيل
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	الطويل	طَوِيل
Arabic_from_DE	CAMeL-MLEDisambiguator	قوياً	قَوِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	أكثر	أَكْثَر
Arabic_from_DE	CAMeL-MLEDisambiguator	الصالحة	صالِح
Arabic_from_DE	CAMeL-MLEDisambiguator	أكثر	أَكْثَر
Arabic_from_DE	CAMeL-MLEDisambiguator	صحيح	صَحِيح
Arabic_from_DE	CAMeL-MLEDisambiguator	الأبدية	أَبَدِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	أعلى	أَعْلَى
Arabic_from_DE	CAMeL-MLEDisambiguator	فارغ	فارِغ
Arabic_from_DE	CAMeL-MLEDisambiguator	فارغ	فارِغ
Arabic_from_DE	CAMeL-MLEDisambiguator	فارغ	فارِغ
Arabic_from_DE	CAMeL-MLEDisambiguator	سابقًا	سابِق
Arabic_from_DE	CAMeL-MLEDisambiguator	مصابًا	مُصاب
Arabic_from_DE	CAMeL-MLEDisambiguator	جاهزًا	جاهِز
Arabic_from_DE	CAMeL-MLEDisambiguator	قصير	قَصِير
Arabic_from_DE	CAMeL-MLEDisambiguator	مختلفًا	مُخْتَلِف
Arabic_from_DE	CAMeL-MLEDisambiguator	العالي	عالِي
Arabic_from_DE	CAMeL-MLEDisambiguator	طيب	طَيِّب
Arabic_from_DE	CAMeL-MLEDisambiguator	قوي	قَوِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	طيب	طَيِّب
Arabic_from_DE	CAMeL-MLEDisambiguator	قوي	قَوِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	مستعدين	مُسْتَعِدّ
Arabic_from_DE	CAMeL-MLEDisambiguator	العذب	عَذْب
Arabic_from_DE	CAMeL-MLEDisambiguator	العذب	عَذْب
Arabic_from_DE	CAMeL-MLEDisambiguator	السابق	سابِق
Arabic_from_DE	CAMeL-MLEDisambiguator	الأخير	أَخِير
Arabic_from_DE	CAMeL-MLEDisambiguator	أول	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	الأبدي	أَبَدِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	وقويًا	قَوِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	بطوليًا	بُطُولِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	ومهيبًا	مَهِيب
Arabic_from_DE	CAMeL-MLEDisambiguator	ولطيفًا	لَطِيف
Arabic_from_DE	CAMeL-MLEDisambiguator	مهما	مُهِمّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الحقيقية	حَقِيقِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	زائلة	زائِل
Arabic_from_DE	CAMeL-MLEDisambiguator	البشرية	بَشَرِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	رائعة	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	العديد	عَدِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	العديد	عَدِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	الآخرين	آخَر
Arabic_from_DE	CAMeL-MLEDisambiguator	أكبر	أَكْبَر
Arabic_from_DE	CAMeL-MLEDisambiguator	ممكن	مُمْكِن
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	جيدًا	جَيِّد
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	طويلة	طَوِيل
Arabic_from_DE	CAMeL-MLEDisambiguator	لذيذاً	لَذِيذ
Arabic_from_DE	CAMeL-MLEDisambiguator	هادئة	هادِئ
Arabic_from_DE	CAMeL-MLEDisambiguator	أخيراً	أَخِير
Arabic_from_DE	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	الجوية	جَوِّيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	غنية	غَنِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	لذيذة	لَذِيذ
Arabic_from_DE	CAMeL-MLEDisambiguator	صعبة	صَعْب
Arabic_from_DE	CAMeL-MLEDisambiguator	دائمًا	دائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	بعيد	بَعِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	قاسيًا	قاسِي
Arabic_from_DE	CAMeL-MLEDisambiguator	ببعيد	بَعِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	طوال	طَوِيل
Arabic_from_DE	CAMeL-MLEDisambiguator	بعيد	بَعِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	قاسيًا	قاسِي
Arabic_from_DE	CAMeL-MLEDisambiguator	ببعيد	بَعِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	طوال	طَوِيل
Arabic_from_DE	CAMeL-MLEDisambiguator	الطويل	طَوِيل
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	مرهقاً	مُرْهِق
Arabic_from_DE	CAMeL-MLEDisambiguator	الخشبية	خَشَبِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	التالي	تالِي
Arabic_from_DE	CAMeL-MLEDisambiguator	المدمر	مُدَمِّر
Arabic_from_DE	CAMeL-MLEDisambiguator	التالي	تالِي
Arabic_from_DE	CAMeL-MLEDisambiguator	الأخيرة	أَخِير
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	مندهش	مُنْدَهِش
Arabic_from_DE	CAMeL-MLEDisambiguator	المفضل	مُفَضَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	اللعين	لَعِين
Arabic_from_DE	CAMeL-MLEDisambiguator	قليلًا	قَلِيل
Arabic_from_DE	CAMeL-MLEDisambiguator	خطير	خَطِير
Arabic_from_DE	CAMeL-MLEDisambiguator	لطيفًا	لَطِيف
Arabic_from_DE	CAMeL-MLEDisambiguator	أفضل	أَفْضَل
Arabic_from_DE	CAMeL-MLEDisambiguator	لاحقًا	لاحِق
Arabic_from_DE	CAMeL-MLEDisambiguator	مهمة	مُهِمّ
Arabic_from_DE	CAMeL-MLEDisambiguator	حاليًا	حالِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	مهمة	مُهِمّ
Arabic_from_DE	CAMeL-MLEDisambiguator	حاليًا	حالِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	القديم	قَدِيم
Arabic_from_DE	CAMeL-MLEDisambiguator	الصحراوي	صَحْراوِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	مهمة	مُهِمّ
Arabic_from_DE	CAMeL-MLEDisambiguator	حاليًا	حالِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	مهمة	مُهِمّ
Arabic_from_DE	CAMeL-MLEDisambiguator	حاليًا	حالِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	القديم	قَدِيم
Arabic_from_DE	CAMeL-MLEDisambiguator	الصحراوي	صَحْراوِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	المختلفة	مُخْتَلِف
Arabic_from_DE	CAMeL-MLEDisambiguator	مُرضية	مَرَضِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	كبيرةً	كَبِير
Arabic_from_DE	CAMeL-MLEDisambiguator	صخرية	صَخْرِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الماضية	ماضِي
Arabic_from_DE	CAMeL-MLEDisambiguator	مختلف	مُخْتَلِف
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاصة	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	ممكن	مُمْكِن
Arabic_from_DE	CAMeL-MLEDisambiguator	الناري	نارِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الكثيف	كَثِيف
Arabic_from_DE	CAMeL-MLEDisambiguator	المهيب	مَهِيب
Arabic_from_DE	CAMeL-MLEDisambiguator	الوحيد	وَحِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	القديمة	قَدِيم
Arabic_from_DE	CAMeL-MLEDisambiguator	الثلاثة	ثَلاث
Arabic_from_DE	CAMeL-MLEDisambiguator	اللازمة	لازِم
Arabic_from_DE	CAMeL-MLEDisambiguator	الضرورية	ضَرُورِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	وجيزة	وَجِيز
Arabic_from_DE	CAMeL-MLEDisambiguator	الثلاثة	ثَلاث
Arabic_from_DE	CAMeL-MLEDisambiguator	دائمًا	دائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	البعض	بَعْض
Arabic_from_DE	CAMeL-MLEDisambiguator	الثلاثة	ثَلاث
Arabic_from_DE	CAMeL-MLEDisambiguator	الغامض	غامِض
Arabic_from_DE	CAMeL-MLEDisambiguator	الجديدة	جَدِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	الغامض	غامِض
Arabic_from_DE	CAMeL-MLEDisambiguator	الثلاثة	ثَلاث
Arabic_from_DE	CAMeL-MLEDisambiguator	أخيرًا	أَخِير
Arabic_from_DE	CAMeL-MLEDisambiguator	بعيد	بَعِيد
Arabic_from_DE	CAMeL-MLEDisambiguator	الثلاثة	ثَلاث
Arabic_from_DE	CAMeL-MLEDisambiguator	مليًا	مِلِّيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	خاصة	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الأسطورية	أُسْطُورِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الثلاثة	ثَلاث
Arabic_from_DE	CAMeL-MLEDisambiguator	الأفضل	أَفْضَل
Arabic_from_DE	CAMeL-MLEDisambiguator	كثيفة	كَثِيف
Arabic_from_DE	CAMeL-MLEDisambiguator	مهم	مُهِمّ
Arabic_from_DE	CAMeL-MLEDisambiguator	دائماً	دائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	الفقري	فَقْرِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	حقيقيًا	حَقِيقِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الحديدية	حَدِيدِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الشغوفين	شَغُوف
Arabic_from_DE	CAMeL-MLEDisambiguator	مثالية	مِثالِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	رائعة	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	كعملاق	عِمْلاق
Arabic_from_DE	CAMeL-MLEDisambiguator	ممتعة	مُمْتِع
Arabic_from_DE	CAMeL-MLEDisambiguator	الفقري	فَقْرِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	لآخر	آخَر
Arabic_from_DE	CAMeL-MLEDisambiguator	قادمة	قادِم
Arabic_from_DE	CAMeL-MLEDisambiguator	قائمة	قائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	الجيدين	جَيِّد
Arabic_from_DE	CAMeL-MLEDisambiguator	المستعدين	مُسْتَعِدّ
Arabic_from_DE	CAMeL-MLEDisambiguator	متوفرة	مُتَوَفِّر
Arabic_from_DE	CAMeL-MLEDisambiguator	الأرضي	أَرْضِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	واسعة	واسِع
Arabic_from_DE	CAMeL-MLEDisambiguator	الأول	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	الإحصائيات	إِحْصائِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الأساسية	أَساسِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	دائم	دائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	الثاني	ثانِي
Arabic_from_DE	CAMeL-MLEDisambiguator	السياحي	سِياحِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	قليلًا	قَلِيل
Arabic_from_DE	CAMeL-MLEDisambiguator	المستعدون	مُسْتَعِدّ
Arabic_from_DE	CAMeL-MLEDisambiguator	دائمًا	دائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	مُعززات	مُعَزِّز
Arabic_from_DE	CAMeL-MLEDisambiguator	بالأفضل	أَفْضَل
Arabic_from_DE	CAMeL-MLEDisambiguator	واسعة	واسِع
Arabic_from_DE	CAMeL-MLEDisambiguator	الجيد	جَيِّد
Arabic_from_DE	CAMeL-MLEDisambiguator	المناسب	مُناسِب
Arabic_from_DE	CAMeL-MLEDisambiguator	فعال	فَعّال
Arabic_from_DE	CAMeL-MLEDisambiguator	المناسب	مُناسِب
Arabic_from_DE	CAMeL-MLEDisambiguator	الجيدة	جَيِّد
Arabic_from_DE	CAMeL-MLEDisambiguator	عاجز	عاجِز
Arabic_from_DE	CAMeL-MLEDisambiguator	مذهل	مُذْهِل
Arabic_from_DE	CAMeL-MLEDisambiguator	رائعًا	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	المنزلية	مَنْزِلِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	القديمة	قَدِيم
Arabic_from_DE	CAMeL-MLEDisambiguator	أخرى	أُخْرَى
Arabic_from_DE	CAMeL-MLEDisambiguator	فارغ	فارِغ
Arabic_from_DE	CAMeL-MLEDisambiguator	فارغ	فارِغ
Arabic_from_DE	CAMeL-MLEDisambiguator	فارغ	فارِغ
Arabic_from_DE	CAMeL-MLEDisambiguator	صحيح	صَحِيح
Arabic_from_DE	CAMeL-MLEDisambiguator	واثقٌ	واثِق
Arabic_from_DE	CAMeL-MLEDisambiguator	وجيه	وَجِيه
Arabic_from_DE	CAMeL-MLEDisambiguator	الأفضل	أَفْضَل
Arabic_from_DE	CAMeL-MLEDisambiguator	الحقيقية	حَقِيقِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	مضطرًا	مُضْطَرّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الحقيقية	حَقِيقِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	سريعًا	سَرِيع
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الطبيعي	طَبِيعِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	المضحك	مُضْحِك
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	مضحك	مُضْحِك
Arabic_from_DE	CAMeL-MLEDisambiguator	طوال	طَوِيل
Arabic_from_DE	CAMeL-MLEDisambiguator	لأول	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	طويلًا	طَوِيل
Arabic_from_DE	CAMeL-MLEDisambiguator	ومتنوعة	مُتَنَوِّع
Arabic_from_DE	CAMeL-MLEDisambiguator	المختلفة	مُخْتَلِف
Arabic_from_DE	CAMeL-MLEDisambiguator	صحيح	صَحِيح
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاصة	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الأفضل	أَفْضَل
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاصة	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الطبيعي	طَبِيعِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	بعضًا	بَعْض
Arabic_from_DE	CAMeL-MLEDisambiguator	دائمًا	دائِم
Arabic_from_DE	CAMeL-MLEDisambiguator	قادرًا	قادِر
Arabic_from_DE	CAMeL-MLEDisambiguator	قويًا	قَوِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	ذكية	ذَكِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	معجبٌ	مُعْجَب
Arabic_from_DE	CAMeL-MLEDisambiguator	المغلقة	مُغْلَق
Arabic_from_DE	CAMeL-MLEDisambiguator	الثلاثية	ثُلاثِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	المقبلة	مُقْبِل
Arabic_from_DE	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	الثلاثية	ثُلاثِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	المصرح	مُصَرَّح
Arabic_from_DE	CAMeL-MLEDisambiguator	المغلقة	مُغْلَق
Arabic_from_DE	CAMeL-MLEDisambiguator	الأساسي	أَساسِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	الأساسي	أَساسِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	الأساسية	أَساسِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	المغلقة	مُغْلَق
Arabic_from_DE	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	الرياضية	رِياضِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	المغلقة	مُغْلَق
Arabic_from_DE	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	الرياضية	رِياضِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	المغلقة	مُغْلَق
Arabic_from_DE	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	مختلف	مُخْتَلِف
Arabic_from_DE	CAMeL-MLEDisambiguator	آخر	آخَر
Arabic_from_DE	CAMeL-MLEDisambiguator	الرياضية	رِياضِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	المغلقة	مُغْلَق
Arabic_from_DE	CAMeL-MLEDisambiguator	السريع	سَرِيع
Arabic_from_DE	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	المغلقة	مُغْلَق
Arabic_from_DE	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	المغلقة	مُغْلَق
Arabic_from_DE	CAMeL-MLEDisambiguator	الأسطورية	أُسْطُورِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	الأسطورية	أُسْطُورِيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	فارغ	فارِغ
Arabic_from_DE	CAMeL-MLEDisambiguator	صحيحًا	صَحِيح
Arabic_from_DE	CAMeL-MLEDisambiguator	الرائع	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	لذيذة	لَذِيذ
Arabic_from_DE	CAMeL-MLEDisambiguator	مختلفة	مُخْتَلِف
Arabic_from_DE	CAMeL-MLEDisambiguator	الخاص	خاصّ
Arabic_from_DE	CAMeL-MLEDisambiguator	أولاً	أَوَّل
Arabic_from_DE	CAMeL-MLEDisambiguator	جدي	جِدِّيّ
Arabic_from_DE	CAMeL-MLEDisambiguator	ممتع	مُمْتِع
Arabic_from_DE	CAMeL-MLEDisambiguator	رائع	رائِع
Arabic_from_DE	CAMeL-MLEDisambiguator	مدفونًا	مَدْفُون
